# Bison's numbered productions for lily/parser.yy at v2.27.2.
# rule-number<TAB>left-hand-side<TAB>right-hand-side ('e' greek epsilon = empty)
330	function_arglist_optional	"optional?" "scheme?" function_arglist_skip_backup "\\default"
331	function_arglist_optional	function_arglist_skip_backup "(backed-up?)"
332	function_arglist_skip_backup	function_arglist_backup
333	function_arglist_skip_backup	"optional?" "scheme?" function_arglist_skip_backup
334	music_function_call	MUSIC_FUNCTION function_arglist
335	optional_id	ε
336	optional_id	'=' simple_string
337	$@10	ε
338	lyric_mode_music	$@10 grouped_music_list
339	lyric_mode_music	MUSIC_IDENTIFIER
340	mode_changed_music	mode_changing_head grouped_music_list
341	mode_changed_music	mode_changing_head_with_context optional_context_mods grouped_music_list
342	mode_changing_head	"\\notemode"
343	mode_changing_head	"\\drummode"
344	mode_changing_head	"\\figuremode"
345	mode_changing_head	"\\chordmode"
346	mode_changing_head	"\\lyricmode"
347	mode_changing_head_with_context	"\\drums"
348	mode_changing_head_with_context	"\\figures"
349	mode_changing_head_with_context	"\\chords"
350	mode_changing_head_with_context	"\\lyrics"
351	context_change	"\\change" symbol '=' simple_string
352	property_path	symbol_list_rev
353	property_operation	symbol '=' scalar
354	property_operation	"\\unset" symbol
355	property_operation	"\\override" revert_arg '=' scalar
356	property_operation	"\\revert" revert_arg
357	revert_arg	revert_arg_backup "(backed-up?)" symbol_list_arg
358	revert_arg_backup	revert_arg_part
359	revert_arg_part	symbol_list_part
360	revert_arg_part	revert_arg_backup "(backed-up?)" SCM_ARG '.' symbol_list_part
361	revert_arg_part	revert_arg_backup "(backed-up?)" SCM_ARG ',' symbol_list_part
362	revert_arg_part	revert_arg_backup "(backed-up?)" SCM_ARG symbol_list_part
363	context_def_mod	"\\consists"
364	context_def_mod	"\\remove"
365	context_def_mod	"\\accepts"
366	context_def_mod	"\\defaultchild"
367	context_def_mod	"\\denies"
368	context_def_mod	"\\alias"
369	context_def_mod	"\\type"
370	context_def_mod	"\\description"
371	context_def_mod	"\\name"
372	context_mod	property_operation
373	context_mod	context_def_mod STRING
374	context_mod	context_def_mod SYMBOL
375	context_mod	context_def_mod embedded_scm
376	grob_prop_spec	symbol_list_rev
377	grob_prop_path	grob_prop_spec
378	grob_prop_path	grob_prop_spec property_path
379	context_prop_spec	symbol_list_rev
380	simple_revert_context	symbol_list_part
381	music_property_def	"\\override" grob_prop_path '=' scalar
382	music_property_def	"\\revert" simple_revert_context revert_arg
383	music_property_def	"\\set" context_prop_spec '=' scalar
384	music_property_def	"\\unset" context_prop_spec
385	string	STRING
386	string	SYMBOL
387	string	full_markup
388	text	STRING
389	text	SYMBOL
390	text	full_markup
391	text	embedded_scm_bare
392	simple_string	STRING
393	simple_string	SYMBOL
394	simple_string	embedded_scm_bare
395	symbol	STRING
396	symbol	SYMBOL
397	symbol	embedded_scm_bare
398	scalar	embedded_scm_arg
399	scalar	pitch_or_music
400	scalar	SCM_IDENTIFIER
401	scalar	bare_number
402	scalar	'-' bare_number
403	scalar	string
404	scalar	symbol_list_part_bare '.' property_path
405	scalar	symbol_list_part_bare ',' property_path
406	event_chord	simple_element post_events
407	event_chord	CHORD_REPETITION optional_notemode_duration post_events
408	event_chord	MULTI_MEASURE_REST optional_notemode_duration post_events
409	event_chord	tempo_event
410	event_chord	note_chord_element
411	note_chord_element	chord_body optional_notemode_duration post_events
412	chord_body	"<" chord_body_elements ">"
413	chord_body	FIGURE_OPEN figure_list FIGURE_CLOSE
414	chord_body_elements	ε
415	chord_body_elements	chord_body_elements chord_body_element
416	chord_body_element	pitch_or_tonic_pitch exclamations questions octave_check post_events
417	chord_body_element	DRUM_PITCH post_events
418	chord_body_element	music_function_chord_body
419	chord_body_element	post_event
420	music_function_chord_body	music_function_call
421	music_function_chord_body	MUSIC_IDENTIFIER
422	music_function_chord_body	embedded_scm
423	event_function_event	EVENT_FUNCTION function_arglist
424	post_events	ε
425	post_events	post_events post_event
426	post_event_nofinger	direction_less_event
427	post_event_nofinger	script_dir music_function_call
428	post_event_nofinger	"--"
429	post_event_nofinger	"__"
430	post_event_nofinger	script_dir direction_reqd_event
431	post_event_nofinger	script_dir direction_less_event
432	post_event_nofinger	'^' fingering
433	post_event_nofinger	'_' fingering
434	post_event	post_event_nofinger
435	post_event	'-' fingering
436	string_number_event	E_UNSIGNED
437	direction_less_event	string_number_event
438	direction_less_event	EVENT_IDENTIFIER
439	direction_less_event	tremolo_type
440	direction_less_event	event_function_event
441	direction_reqd_event	gen_text_def
442	direction_reqd_event	script_abbreviation
443	octave_check	ε
444	octave_check	'=' quotes
445	quotes	ε
446	quotes	sub_quotes
447	quotes	sup_quotes
448	erroneous_quotes	quotes
449	sup_quotes	'\''
450	sup_quotes	sup_quotes '\''
451	sub_quotes	','
452	sub_quotes	sub_quotes ','
453	steno_pitch	NOTENAME_PITCH quotes
454	steno_tonic_pitch	TONICNAME_PITCH quotes
