ly-define	ly:moment-grace-denominator	1	0	0	moment-scheme.cc
ly-define	ly:moment-grace-numerator	1	0	0	moment-scheme.cc
ly-define	ly:moment-main	1	0	0	moment-scheme.cc
ly-define	ly:moment-main-denominator	1	0	0	moment-scheme.cc
ly-define	ly:moment-main-numerator	1	0	0	moment-scheme.cc
ly-define	ly:moment-mod	2	0	0	moment-scheme.cc
ly-define	ly:moment-mul	2	0	0	moment-scheme.cc
ly-define	ly:moment-sub	2	0	0	moment-scheme.cc
ly-define	ly:moment<?	2	0	0	moment-scheme.cc
ly-define	ly:music-deep-copy	1	1	0	music-scheme.cc
ly-define	ly:music-duration-compress	2	0	0	music-scheme.cc
ly-define	ly:music-duration-length	1	0	0	music-scheme.cc
ly-define	ly:music-function-extract	1	0	0	music-function-scheme.cc
ly-define	ly:music-function-signature	1	0	0	music-function-scheme.cc
ly-define	ly:music-length	1	0	0	music-scheme.cc
ly-define	ly:music-list?	1	0	0	music-scheme.cc
ly-define	ly:music-mutable-properties	1	0	0	music-scheme.cc
ly-define	ly:music-set-property!	3	0	0	music-scheme.cc
ly-define	ly:music-start	1	0	0	music-scheme.cc
ly-define	ly:music-transpose	2	0	0	music-scheme.cc
ly-define	ly:music?	1	0	0	music-scheme.cc
ly-define	ly:non-fatal-error	1	0	1	warn-scheme.cc
ly-define	ly:note-column-accidentals	1	0	0	note-column-scheme.cc
ly-define	ly:note-column-dot-column	1	0	0	note-column-scheme.cc
ly-define	ly:note-extra-source-file	1	1	0	sources.cc
ly-define	ly:note-head::stem-attachment	2	1	0	note-head-scheme.cc
ly-define	ly:number->duration	1	0	0	duration-scheme.cc
ly-define	ly:number->string	1	0	0	general-scheme.cc
ly-define	ly:one-line-auto-height-breaking	1	0	0	page-breaking-scheme.cc
ly-define	ly:one-line-breaking	1	0	0	page-breaking-scheme.cc
ly-define	ly:one-page-breaking	1	0	0	page-breaking-scheme.cc
ly-define	ly:optimal-breaking	1	0	0	page-breaking-scheme.cc
ly-define	ly:option-usage	0	2	0	program-option-scheme.cc
ly-define	ly:otf->cff	1	1	0	otf-scheme.cc
ly-define	ly:otf-font-glyph-info	2	0	0	open-type-font-scheme.cc
ly-define	ly:otf-font-table-data	2	0	0	open-type-font-scheme.cc
ly-define	ly:otf-font?	1	0	0	open-type-font-scheme.cc
ly-define	ly:otf-glyph-count	1	0	0	open-type-font-scheme.cc
ly-define	ly:otf-glyph-list	1	0	0	open-type-font-scheme.cc
ly-define	ly:output-def-clone	1	0	0	output-def-scheme.cc
ly-define	ly:output-def-lookup	2	1	0	output-def-scheme.cc
ly-define	ly:output-def-parent	1	1	0	output-def-scheme.cc
ly-define	ly:output-def-scope	1	0	0	output-def-scheme.cc
ly-define	ly:output-def-set-variable!	3	0	0	output-def-scheme.cc
ly-define	ly:output-description	1	0	0	output-def-scheme.cc
ly-define	ly:output-file-name-for-input-file-name	1	0	0	lily-parser-scheme.cc
ly-define	ly:output-find-context-def	1	1	0	output-def-scheme.cc
ly-define	ly:outputter-close	1	0	0	paper-outputter-scheme.cc
ly-define	ly:outputter-dump-stencil	2	0	0	paper-outputter-scheme.cc
ly-define	ly:outputter-dump-string	2	0	0	paper-outputter-scheme.cc
ly-define	ly:outputter-output-scheme	2	0	0	paper-outputter-scheme.cc
ly-define	ly:outputter-port	1	0	0	paper-outputter-scheme.cc
ly-define	ly:page-turn-breaking	1	0	0	page-breaking-scheme.cc
ly-define	ly:pango-font-physical-fonts	1	0	0	pango-font-scheme.cc
ly-define	ly:pango-font?	1	0	0	pango-font-scheme.cc
ly-define	ly:paper-book-header	1	0	0	paper-book-scheme.cc
ly-define	ly:paper-book-pages	1	0	0	paper-book-scheme.cc
ly-define	ly:paper-book-paper	1	0	0	paper-book-scheme.cc
ly-define	ly:paper-book-performances	1	0	0	paper-book-scheme.cc
ly-define	ly:paper-book-scopes	1	0	0	paper-book-scheme.cc
ly-define	ly:paper-book-systems	1	0	0	paper-book-scheme.cc
ly-define	ly:paper-column::break-align-width	2	0	0	paper-column.cc
ly-define	ly:paper-fonts	1	0	0	output-def-scheme.cc
ly-define	ly:paper-get-font	2	0	0	output-def-scheme.cc
